and O O
monotone O B-KEY
extensions O I-KEY
of O O
Rothe O O
's O O
method O O
for O O
parabolic B-KEY B-KEY
problems I-KEY I-KEY
are O O
investigated O O

Keeping O O
Web O B-KEY
accessibility O I-KEY
in O O
mind O O
: O O
I&R O B-KEY
services O I-KEY
for O O
all O O
After O O
presenting O O
three O O
compelling O O
reasons O O
for O O
making O O
Web B-KEY B-KEY
sites I-KEY I-KEY
accessible I-KEY O
to O O
persons O O
with O O
a O O
broad O O
range O O
of O O
disabilities B-KEY B-KEY
-LRB- O O
it O O
's O O
the O O
morally O O
right O O
thing O O
to O O
do O O
, O O
it O O
's O O
the O O
smart O O
thing O O
to O O
do O O
from O O
an O O
economic O O
perspective O O
, O O
and O O
it O O
's O O
required O O
by O O
law O O
-RRB- O O
, O O
the O O
author O O
discusses O O
design O O
issues O O
that O O
impact O O
persons O O
with O O
particular O O
types O O
of O O
disabilities B-KEY B-KEY
. O O
She O O
presents O O
practical O O
advice O O
for O O
assessing O O
and O O
addressing O O
accessibility O O
problems O O
. O O
An O O
extensive O O
list O O
of O O
resources O O
for O O
further O O
information O O
is O O
appended O O
, O O
as O O
is O O
a O O
list O O
of O O
sites O O
which O O
simulate O O
the O O
impact O O
of O O
specific O O
accessibility O O
problems O O
on O O
persons O O
with O O
disabilities B-KEY O

Blended B-KEY B-KEY
implementation I-KEY I-KEY
of O O
block B-KEY B-KEY
implicit I-KEY I-KEY
methods I-KEY I-KEY
for O O
ODEs B-KEY O
In O O
this O O
paper O O
we O O
further O O
develop O O
a O O
new O O
approach O O
for O O
naturally O O
defining O O
the O O
nonlinear B-KEY B-KEY
splittings I-KEY I-KEY
needed O O
for O O
the O O
implementation O O
of O O
block B-KEY B-KEY
implicit I-KEY I-KEY
methods I-KEY I-KEY
for O O
ODEs B-KEY B-KEY
, O O
which O O
has O O
been O O
considered O O
by O O
Brugnano O O
-LSB- O O
J. O O
Comput O O
. O O
Appl O O
. O O
Math O O
. O O
116 O O
-LRB- O O
2000 O O
-RRB- O O
41 O O
-RSB- O O
and O O
by O O
Brugnano O O
and O O
Trigiante O O
-LSB- O O
in O O
: O O
Recent O O
Trends O O
in O O
Numerical O B-KEY
Analysis O I-KEY
, O O
Nova O O
Science O O
, O O
New O O
York O O
, O O
2000 O O
, O O
pp. O O
81-105 O O
-RSB- O O
. O O
The O O
basic O O
idea O O
is O O
that O O
of O O
defining O O
the O O
numerical B-KEY B-KEY
method I-KEY I-KEY
as O O
the O O
combination O O
-LRB- O O
blending O O
-RRB- O O
of O O
two O O
suitable O O
component O O
methods O O
. O O
By O O
carefully O O
choosing O O
such O O
methods O O
, O O
it O O
is O O
shown O O
that O O
very O O
efficient O O
implementations O O
can O O
be O O
obtained O O
. O O
Moreover O O
, O O
some O O
of O O
them O O
, O O
characterized O O
by O O
a O O
diagonal B-KEY B-KEY
splitting I-KEY I-KEY
, O O
are O O
well O O
suited O O
for O O
parallel B-KEY B-KEY
computers I-KEY I-KEY
. O O
Numerical B-KEY O
tests I-KEY O
comparing O O
the O O
performances O O
of O O
the O O
proposed O O
implementation O O
with O O
existing O O
ones O O
are O O
also O O
presented O O
, O O
in O O
order O O
to O O
make O O
evident O O
the O O
potential O O
of O O
the O O
approach O O

A O O
modified B-KEY B-KEY
Fieller I-KEY I-KEY
interval I-KEY I-KEY
for O O
the O O
interval B-KEY B-KEY
estimation I-KEY I-KEY
of O O
effective B-KEY B-KEY
doses I-KEY I-KEY
for O O
a O O
logistic B-KEY B-KEY
dose-response I-KEY I-KEY
curve I-KEY I-KEY
Interval B-KEY I-KEY
estimation I-KEY I-KEY
of O O
the O O
gamma O O
% O O
effective B-KEY O
dose I-KEY O
-LRB- O O
mu O O
/ O O
sub O O
gamma O O
/ O O
say O O
-RRB- O O
is O O
often O O
based O O
on O O
the O O
asymptotic B-KEY B-KEY
variance I-KEY I-KEY
of O O
the O O
maximum B-KEY B-KEY
likelihood I-KEY I-KEY
estimator I-KEY I-KEY
-LRB- O O
delta B-KEY B-KEY
interval I-KEY I-KEY
-RRB- O O
or O O
Fieller O O
's O O
theorem O O
-LRB- O O
Fieller O O
interval O O
-RRB- O O
. O O
Sitter O O
and O O
Wu O O
-LRB- O O
1993 O O
-RRB- O O
compared O O
the O O
delta O O
and O O
Fieller O O
intervals O O
for O O
the O O
median B-KEY B-KEY
effective I-KEY I-KEY
dose I-KEY I-KEY
-LRB- O O
mu O O
/ O O
sub O O
50 O O
/ O O
-RRB- O O
assuming O O
a O O
logistic O B-KEY
dose-response O I-KEY
curve O I-KEY
. O O
Their O O
results O O
indicated O O
that O O
although O O
Fieller O O
intervals O O
are O O
generally O O
superior O O
to O O
delta B-KEY B-KEY
intervals I-KEY I-KEY
, O O
they O O
appear O O
to O O
be O O
conservative O O
. O O
Here O O
an O O
adjusted O O
form O O
of O O
the O O
Fieller O O
interval O O
for O O
mu O O
/ O O
sub O O
gamma O O
/ O O
termed O O
an O O
adjusted O O
Fieller O O
-LRB- O O
AF O O
-RRB- O O
interval O O
is O O
introduced O O
. O O
A O O
comparison O O
of O O
the O O
AF O O
interval O O
with O O
the O O
delta O O
and O O
Fieller O O
intervals O O
is O O
provided O O
and O O
the O O
properties O O
of O O
these O O
three O O
interval B-KEY O
estimation I-KEY O
methods O O
are O O
investigated O O

Supporting O O
unified B-KEY B-KEY
interface I-KEY I-KEY
to O O
wrapper B-KEY B-KEY
generator I-KEY I-KEY
in O O
integrated B-KEY B-KEY
information I-KEY I-KEY
retrieval I-KEY I-KEY
Given O O
the O O
ever-increasing O O
scale O O
and O O
diversity O O
of O O
information O O
and O O
applications O O
on O O
the O O
Internet B-KEY B-KEY
, O O
improving O O
the O O
technology O O
of O O
information O B-KEY
retrieval O I-KEY
is O O
an O O
urgent O O
research O O
objective O O
. O O
Retrieved O O
information O O
is O O
either O O
semi-structured O O
or O O
unstructured O O
in O O
format O O
and O O
its O O
sources O O
are O O
extremely O O
heterogeneous O O
. O O
In O O
consequence O O
, O O
the O O
task O O
of O O
efficiently O O
gathering O O
and O O
extracting O O
information O O
from O O
documents O O
can O O
be O O
both O O
difficult O O
and O O
tedious O O
. O O
Given O O
this O O
variety O O
of O O
sources O O
and O O
formats O O
, O O
many O O
choose O O
to O O
use O O
mediator/wrapper O O
architecture O O
, O O
but O O
its O O
use O O
demands O O
a O O
fast O O
means O O
of O O
generating O O
efficient O O
wrappers O O
. O O
In O O
this O O
paper O O
, O O
we O O
present O O
a O O
design O O
for O O
an O O
automatic B-KEY B-KEY
eXtensible I-KEY I-KEY
Markup I-KEY I-KEY
Language I-KEY I-KEY
-LRB- O O
XML O B-KEY
-RRB- O O
- O O
based O O
framework O O
with O O
which O O
to O O
generate O O
wrappers O O
rapidly O O
. O O
Wrappers O O
created O O
with O O
this O O
framework O O
support O O
a O O
unified B-KEY B-KEY
interface I-KEY I-KEY
for O O
a O O
meta-search O O
information O O
retrieval O O
system O O
based O O
on O O
the O O
Internet B-KEY B-KEY
Search O I-KEY
Service O I-KEY
using O O
the O O
Common O O
Object O O
Request O O
Broker O O
Architecture O O
-LRB- O O
CORBA B-KEY B-KEY
-RRB- O O
standard O O
. O O
Greatly O O
advantaged O O
by O O
the O O
compatibility O O
of O O
CORBA B-KEY B-KEY
and O O
XML O B-KEY
, O O
a O O
user O O
can O O
quickly O O
and O O
easily O O
develop O O
information-gathering O O
applications O O
, O O
such O O
as O O
a O O
meta-search B-KEY B-KEY
engine I-KEY I-KEY
or O O
any O O
other O O
information O O
source O O
retrieval O O
method O O
. O O
The O O
two O O
main O O
things O O
our O O
design O O
provides O O
are O O
a O O
method O O
of O O
wrapper B-KEY B-KEY
generation I-KEY I-KEY
that O O
is O O
fast O O
, O O
simple O O
, O O
and O O
efficient O O
, O O
and O O
a O O
wrapper B-KEY B-KEY
generator I-KEY I-KEY
that O O
is O O
CORBA B-KEY B-KEY
and O O
XML-compliant O B-KEY
and O O
that O O
supports O O
a O O
unified B-KEY B-KEY
interface I-KEY I-KEY

Measuring O O
return O O
: O O
revealing O O
ROI B-KEY B-KEY
The O O
most O O
critical O O
part O O
of O O
the O O
return-on-investment B-KEY B-KEY
odyssey O O
is O O
to O O
develop O O
metrics O O
that O O
matter O O
to O O
the O O
business O O
and O O
to O O
measure O O
systems O O
in O O
terms O O
of O O
their O O
ability O O
to O O
help O O
achieve O O
those O O
business O O
goals O O
. O O
Everything O O
must O O
flow O O
from O O
those O O
key B-KEY O
metrics I-KEY O
. O O
And O O
do O O
n't O O
forget O O
to O O
revisit O O
those O O
every O O
now O O
and O O
then O O
, O O
too O O
. O O
Since O O
all O O
systems O O
wind O O
down O O
over O O
time O O
, O O
it O O
's O O
important O O
to O O
keep O O
tabs O O
on O O
how O O
well O O
your O O
automation B-KEY B-KEY
investment I-KEY I-KEY
is O O
meeting O O
the O O
metrics O O
established O O
by O O
your O O
company O O
. O O
Manufacturers O O
are O O
clamoring O O
for O O
a O O
tool O O
to O O
help O O
quantify O O
returns O O
and O O
analyze O O
the O O
results O O

Schema B-KEY B-KEY
evolution I-KEY I-KEY
in O O
data B-KEY B-KEY
warehouses I-KEY I-KEY
We O O
address O O
the O O
issues O O
related O O
to O O
the O O
evolution O O
and O O
maintenance O O
of O O
data O O
warehousing O O
systems O O
, O O
when O O
underlying O O
data B-KEY O
sources I-KEY O
change O O
their O O
schema O O
capabilities O O
. O O
These O O
changes O O
can O O
invalidate O O
views O O
at O O
the O O
data O O
warehousing O O
system O O
. O O
We O O
present O O
an O O
approach O O
for O O
dynamically O O
adapting O O
views O O
according O O
to O O
schema O O
changes O O
arising O O
on O O
source B-KEY O
relations I-KEY O
. O O
This O O
type O O
of O O
maintenance O O
concerns O O
both O O
the O O
schema O B-KEY
and O O
the O O
data O O
of O O
the O O
data B-KEY B-KEY
warehouse I-KEY I-KEY
. O O
The O O
main O O
issue O O
is O O
to O O
avoid O O
the O O
view O O
recomputation O O
from O O
scratch O O
especially O O
when O O
views O O
are O O
defined O O
from O O
multiple O O
sources O O
. O O
The O O
data O O
of O O
the O O
data B-KEY B-KEY
warehouse I-KEY I-KEY
is O O
used O O
primarily O O
in O O
organizational B-KEY B-KEY
decision-making I-KEY I-KEY
and O O
may O O
be O O
strategic O O
. O O
Therefore O O
, O O
the O O
schema O O
of O O
the O O
data B-KEY B-KEY
warehouse I-KEY I-KEY
can O O
evolve O O
for O O
modeling O O
new O O
requirements O O
resulting O O
from O O
analysis O O
or O O
data-mining O B-KEY
processing O I-KEY
. O O
Our O O
approach O O
provides O O
means O O
to O O
support O O
schema B-KEY B-KEY
evolution I-KEY I-KEY
of O O
the O O
data B-KEY B-KEY
warehouse I-KEY I-KEY
independently O O
of O O
the O O
data B-KEY O
sources I-KEY O

Law O B-KEY
librarians O I-KEY
' O O
survey B-KEY O
: O O
are O O
academic B-KEY B-KEY
law I-KEY I-KEY
librarians I-KEY I-KEY
in O O
decline O O
? O O
The O O
author O O
reports O O
on O O
the O O
results O O
of O O
one O O
extra O O
element O O
in O O
the O O
BIALL/SPTL B-KEY B-KEY
survey B-KEY I-KEY
, O O
designed O O
to O O
acquire O O
further O O
information O O
about O O
academic B-KEY B-KEY
law I-KEY I-KEY
librarians I-KEY I-KEY
. O O
The O O
survey B-KEY O
has O O
fulfilled O O
the O O
aim O O
of O O
providing O O
a O O
snapshot O O
of O O
the O O
academic B-KEY B-KEY
law I-KEY I-KEY
library I-KEY I-KEY
profession O I-KEY
and O O
has O O
examined O O
the O O
concerns O O
that O O
have O O
been O O
raised O O
. O O
Perhaps O O
most O O
importantly O O
, O O
it O O
has O O
shown O O
that O O
more O O
long-term O O
work O O
needs O O
to O O
be O O
done O O
to O O
monitor O O
the O O
situation O O
effectively O O
. O O
We O O
hope O O
that O O
BIALL O B-KEY
will O O
take O O
on O O
this O O
challenge O O
and O O
help O O
to O O
maintain O O
the O O
status O O
of O O
academic B-KEY B-KEY
law I-KEY I-KEY
librarians I-KEY I-KEY
and O O
aid O O
them O O
in O O
their O O
work O O

Quantum B-KEY B-KEY
computing I-KEY I-KEY
with O O
spin B-KEY B-KEY
qubits I-KEY I-KEY
in O O
semiconductor B-KEY B-KEY
structures I-KEY I-KEY
We O O
survey O O
recent O O
work O O
on O O
designing O O
and O O
evaluating O O
quantum B-KEY B-KEY
computing I-KEY I-KEY
implementations O O
based O O
on O O
nuclear O O
or O O
bound-electron O B-KEY
spins O I-KEY
in O O
semiconductor B-KEY B-KEY
heterostructures I-KEY I-KEY
at O O
low B-KEY B-KEY
temperatures I-KEY I-KEY
and O O
in O O
high B-KEY B-KEY
magnetic I-KEY I-KEY
fields I-KEY I-KEY
. O O
General O O
overview O O
is O O
followed O O
by O O
a O O
summary O O
of O O
results O O
of O O
our O O
theoretical O O
calculations O O
of O O
decoherence O B-KEY
time O I-KEY
scales O I-KEY
and O O
spin-spin B-KEY B-KEY
interactions I-KEY I-KEY
. O O
The O O
latter O O
were O O
carried O O
out O O
for O O
systems O O
for O O
which O O
the O O
two-dimensional O B-KEY
electron O I-KEY
gas O I-KEY
provides O O
the O O
dominant B-KEY O
carrier I-KEY O
for O O
spin B-KEY B-KEY
dynamics I-KEY I-KEY
via O O
exchange O O
of O O
spin-excitons O O
in O O
the O O
integer B-KEY B-KEY
quantum I-KEY I-KEY
Hall I-KEY I-KEY
regime I-KEY I-KEY

VPP B-KEY B-KEY
Fortran I-KEY I-KEY
and O O
the O O
design O O
of O O
HPF/JA O B-KEY
extensions O O
VPP B-KEY B-KEY
Fortran I-KEY I-KEY
is O O
a O O
data B-KEY B-KEY
parallel I-KEY I-KEY
language O I-KEY
that O O
has O O
been O O
designed O O
for O O
the O O
VPP O O
series O O
of O O
supercomputers O O
. O O
In O O
addition O O
to O O
pure O O
data B-KEY B-KEY
parallelism I-KEY I-KEY
, O O
it O O
contains O O
certain O O
low-level O O
features O O
that O O
were O O
designed O O
to O O
extract O O
high B-KEY O
performance I-KEY O
from O O
user O O
programs O O
. O O
A O O
comparison O O
of O O
VPP B-KEY B-KEY
Fortran I-KEY I-KEY
and O O
High-Performance O O
Fortran O O
-LRB- O O
HPF O B-KEY
-RRB- O O
2.0 O O
shows O O
that O O
these O O
low-level O O
features O O
are O O
not O O
available O O
in O O
HPF O B-KEY
2.0 O O
. O O
The O O
features O O
include O O
asynchronous B-KEY B-KEY
interprocessor I-KEY I-KEY
communication I-KEY I-KEY
, O O
explicit B-KEY B-KEY
shadow I-KEY I-KEY
, O O
and O O
the O O
LOCAL O B-KEY
directive O I-KEY
. O O
They O O
were O O
shown O O
in O O
VPP B-KEY B-KEY
Fortran I-KEY I-KEY
to O O
be O O
very O O
useful O O
in O O
handling O O
real-world O O
applications O O
, O O
and O O
they O O
have O O
been O O
included O O
in O O
the O O
HPF/JA O O
extensions O O
. O O
They O O
are O O
described O O
in O O
the O O
paper O O
. O O
The O O
HPF/JA O B-KEY
Language O O
Specification O O
Version O O
1.0 O O
is O O
an O O
extension O O
of O O
HPF O B-KEY
2.0 O O
to O O
achieve O O
practical O O
performance O O
for O O
real-world O O
applications O O
and O O
is O O
a O O
result O O
of O O
collaboration O O
in O O
the O O
Japan O O
Association O O
for O O
HPF O O
-LRB- O O
JAHPF O O
-RRB- O O
. O O
Some O O
practical O O
programming O O
and O O
tuning O O
procedures O O
with O O
the O O
HPF/JA O O
Language O O
Specification O O
are O O
described O O
, O O
using O O
the O O
NAS O O
Parallel O O
Benchmark B-KEY O
BT O O
as O O
an O O
example O O

Comparison O O
of O O
non-stationary O B-KEY
time O I-KEY
series O I-KEY
in O O
the O O
frequency O B-KEY
domain O I-KEY
In O O
this O O
paper O O
we O O
compare O O
two O O
nonstationary B-KEY B-KEY
time I-KEY I-KEY
series I-KEY I-KEY
using O O
nonparametric B-KEY B-KEY
procedures I-KEY I-KEY
. O O
Evolutionary O B-KEY
spectra O I-KEY
are O O
estimated O O
for O O
the O O
two O O
series O O
. O O
Randomization B-KEY B-KEY
tests I-KEY I-KEY
are O O
performed O O
on O O
groups O O
of O O
spectral B-KEY B-KEY
estimates I-KEY I-KEY
for O O
both O O
related O O
and O O
independent B-KEY B-KEY
time I-KEY I-KEY
series I-KEY I-KEY
. O O
Simulation B-KEY O
studies O O
show O O
that O O
in O O
certain O O
cases O O
the O O
tests O O
perform O O
reasonably O O
well O O
. O O
The O O
tests O O
are O O
applied O O
to O O
observed O O
geological O O
and O O
financial B-KEY B-KEY
time I-KEY I-KEY
series I-KEY I-KEY

An O O
entanglement B-KEY B-KEY
measure I-KEY I-KEY
based O O
on O O
the O O
capacity O O
of O O
dense O B-KEY
coding O I-KEY
An O O
asymptotic B-KEY B-KEY
entanglement I-KEY I-KEY
measure I-KEY I-KEY
for O O
any O O
bipartite O B-KEY
states O I-KEY
is O O
derived O O
in O O
the O O
light O O
of O O
the O O
dense O B-KEY
coding O I-KEY
capacity O I-KEY
optimized O O
with O O
respect O O
to O O
local O B-KEY
quantum O I-KEY
operations O I-KEY
and O O
classical O B-KEY
communications O I-KEY
. O O
General O O
properties O O
and O O
some O O
examples O O
with O O
explicit O O
forms O O
of O O
this O O
entanglement B-KEY B-KEY
measure I-KEY I-KEY
are O O
investigated O O

Evaluating O O
alternative B-KEY B-KEY
manufacturing I-KEY I-KEY
control I-KEY I-KEY
strategies I-KEY I-KEY
using O O
a O O
benchmark B-KEY B-KEY
system I-KEY I-KEY
This O O
paper O O
describes O O
an O O
investigation O O
of O O
the O O
effects O O
of O O
dynamic B-KEY B-KEY
job I-KEY I-KEY
routing I-KEY I-KEY
and O O
job B-KEY B-KEY
sequencing I-KEY I-KEY
decisions I-KEY I-KEY
on O O
the O O
performance O O
of O O
a O O
distributed B-KEY B-KEY
control I-KEY I-KEY
system I-KEY I-KEY
and O O
its O O
adaptability O O
against O O
disturbances O O
. O O
This O O
experimental O O
work O O
was O O
carried O O
out O O
to O O
compare O O
the O O
performance O O
of O O
alternative O B-KEY
control O I-KEY
strategies O I-KEY
in O O
various O O
manufacturing O O
environments O O
and O O
to O O
investigate O O
the O O
relationship O O
between O O
the O O
` O O
control O O
' O O
and O O
` O O
controlled O O
' O O
systems O O
. O O
The O O
experimental B-KEY O
test-bed I-KEY O
presented O O
in O O
this O O
paper O O
consists O O
of O O
an O O
agent-based B-KEY B-KEY
control I-KEY I-KEY
system I-KEY I-KEY
-LRB- O O
implemented O O
in O O
C++ O O
-RRB- O O
and O O
a O O
discrete-event B-KEY B-KEY
simulation I-KEY I-KEY
model I-KEY I-KEY
. O O
Using O O
this O O
test-bed O O
, O O
various O O
control O O
strategies O O
were O O
tested O O
on O O
a O O
benchmark B-KEY B-KEY
manufacturing I-KEY I-KEY
system I-KEY I-KEY
by O O
varying O O
production B-KEY O
volumes I-KEY O
-LRB- O O
to O O
model O O
the O O
production O O
system O O
with O O
looser/tighter O O
schedules O O
-RRB- O O
and O O
disturbance B-KEY B-KEY
frequencies I-KEY I-KEY
. O O
It O O
was O O
found O O
that O O
hybrid B-KEY B-KEY
strategies I-KEY I-KEY
that O O
combine O O
reactive B-KEY B-KEY
agent I-KEY I-KEY
mechanisms I-KEY I-KEY
-LRB- O O
and O O
allocation B-KEY B-KEY
strategies I-KEY I-KEY
such O O
as O O
the O O
contract B-KEY B-KEY
net I-KEY I-KEY
-RRB- O O
with O O
appropriate O O
job O B-KEY
sequencing O I-KEY
heuristics O I-KEY
provide O O
the O O
best O O
performance O O
, O O
particularly O O
when O O
job B-KEY B-KEY
congestion I-KEY I-KEY
increases O O
on O O
a O O
shop-floor O O

Is O O
open O O
source O O
more O O
or O O
less O O
secure O O
? O O
Networks O O
dominate O O
today O O
's O O
computing O B-KEY
landscape O I-KEY
and O O
commercial B-KEY B-KEY
technical I-KEY I-KEY
protection I-KEY I-KEY
is O O
lagging O O
behind O O
attack B-KEY B-KEY
technology I-KEY I-KEY
. O O
As O O
a O O
result O O
, O O
protection O O
programme O O
success O O
depends O O
more O O
on O O
prudent O B-KEY
management B-KEY I-KEY
decisions O I-KEY
than O O
on O O
the O O
selection O O
of O O
technical O B-KEY
safeguards O I-KEY
. O O
The O O
paper O O
takes O O
a O O
management B-KEY O
view O O
of O O
protection O O
and O O
seeks O O
to O O
reconcile O O
the O O
need O O
for O O
security O O
with O O
the O O
limitations O O
of O O
technology O O

A O O
novel O O
robot O B-KEY
hand O I-KEY
with O O
embedded B-KEY B-KEY
shape I-KEY I-KEY
memory I-KEY I-KEY
alloy I-KEY I-KEY
actuators I-KEY I-KEY
Describes O O
the O O
development O O
of O O
an O O
active B-KEY B-KEY
robot I-KEY I-KEY
hand I-KEY I-KEY
, O O
which O O
allows O O
smooth O O
and O O
lifelike B-KEY B-KEY
motions I-KEY I-KEY
for O O
anthropomorphic B-KEY B-KEY
grasping I-KEY I-KEY
and O O
fine B-KEY O
manipulations I-KEY O
. O O
An O O
active O B-KEY
robot O I-KEY
finger O I-KEY
10 O O
mm O O
in O O
outer O O
diameter O O
with O O
a O O
shape O O
memory O O
alloy O O
-LRB- O O
SMA O O
-RRB- O O
wire O O
actuator O O
embedded O O
in O O
the O O
finger O O
with O O
a O O
constant O O
distance O O
from O O
the O O
geometric O O
centre O O
of O O
the O O
finger O O
was O O
designed O O
and O O
fabricated O O
. O O
The O O
practical O O
specifications O O
of O O
the O O
SMA O B-KEY
wire O I-KEY
and O O
the O O
flexible B-KEY B-KEY
rod I-KEY I-KEY
were O O
determined O O
on O O
the O O
basis O O
of O O
a O O
series O O
of O O
formulae O O
. O O
The O O
active B-KEY B-KEY
finger I-KEY I-KEY
consists O O
of O O
two O O
bending O O
parts O O
, O O
the O O
SMA O B-KEY
actuators O I-KEY
and O O
a O O
connecting O O
part O O
. O O
The O O
mechanical O O
properties O O
of O O
the O O
bending O O
part O O
are O O
investigated O O
. O O
The O O
control O O
system O O
on O O
the O O
basis O O
of O O
resistance B-KEY B-KEY
feedback I-KEY I-KEY
is O O
also O O
presented O O
. O O
Finally O O
, O O
a O O
robot O O
hand O O
with O O
three O O
fingers O O
was O O
designed O O
and O O
the O O
grasping O O
experiment O O
was O O
carried O O
out O O
to O O
demonstrate O O
its O O
performance O O

Online B-KEY B-KEY
coverage I-KEY I-KEY
of O O
the O O
Olympic B-KEY B-KEY
Games I-KEY I-KEY
In O O
1956 O B-KEY
a O O
new O O
medium O O
was O O
evolving O O
which O O
helped O O
shape O O
not O O
only O O
the O O
presentation O O
of O O
the O O
Games O O
to O O
a O O
worldwide O O
audience O O
, O O
but O O
created O O
entirely O O
new O O
avenues O O
for O O
marketing B-KEY B-KEY
and O O
sponsorship B-KEY B-KEY
which O O
changed O O
the O O
entire O O
economic B-KEY O
relevance I-KEY O
of O O
the O O
Games O O
. O O
The O O
medium O O
in O O
1956 O O
was O O
television O B-KEY
, O O
and O O
the O O
medium O O
now O O
, O O
of O O
course O O
, O O
is O O
the O O
Internet O B-KEY
. O O
Not O O
since O O
1956 O O
has O O
Olympic O O
coverage O O
been O O
so O O
impacted O O
by O O
the O O
onset O O
of O O
new O O
technology O O
as O O
the O O
current O O
Olympiad B-KEY B-KEY
has O O
been O O
. O O
But O O
now O O
the O O
IOC B-KEY B-KEY
finds O O
itself O O
in O O
another O O
set O O
of O O
circumstances O O
not O O
altogether O O
different O O
from O O
1956 O O

IT O O
at O O
the O O
heart O O
of O O
joined-up O B-KEY
policing O I-KEY
Police B-KEY I-KEY
IT I-KEY O
is O O
to O O
shift O O
from O O
application-focused O O
to O O
component-based O B-KEY
technology O I-KEY
. O O
The O O
change O O
of O O
strategy O O
, O O
part O O
of O O
the O O
Valiant B-KEY B-KEY
Programme I-KEY I-KEY
, O O
will O O
make O O
information O O
held O O
by O O
individual O O
forces O O
available O O
on O O
a O O
national O O
basis O O

Generalized B-KEY B-KEY
mosaicing I-KEY I-KEY
: O O
wide B-KEY B-KEY
field I-KEY I-KEY
of I-KEY I-KEY
view I-KEY I-KEY
multispectral I-KEY I-KEY
imaging I-KEY I-KEY
We O O
present O O
an O O
approach O O
to O O
significantly O O
enhance O O
the O O
spectral O B-KEY
resolution O I-KEY
of O O
imaging O O
systems O O
by O O
generalizing O O
image O B-KEY
mosaicing O I-KEY
. O O
A O O
filter O O
transmitting O O
spatially B-KEY B-KEY
varying I-KEY I-KEY
spectral I-KEY I-KEY
bands I-KEY I-KEY
is O O
rigidly O O
attached O O
to O O
a O O
camera O O
. O O
As O O
the O O
system O O
moves O O
, O O
it O O
senses O O
each O O
scene O O
point O O
multiple O O
times O O
, O O
each O O
time O O
in O O
a O O
different O O
spectral O O
band O O
. O O
This O O
is O O
an O O
additional O O
dimension O O
of O O
the O O
generalized B-KEY B-KEY
mosaic I-KEY I-KEY
paradigm O O
, O O
which O O
has O O
demonstrated O O
yielding O O
high O B-KEY
radiometric O I-KEY
dynamic O I-KEY
range O I-KEY
images O I-KEY
in O O
a O O
wide O O
field O O
of O O
view O O
, O O
using O O
a O O
spatially B-KEY B-KEY
varying I-KEY I-KEY
density I-KEY I-KEY
filter I-KEY I-KEY
. O O
The O O
resulting O O
mosaic O O
represents O O
the O O
spectrum O O
at O O
each O O
scene O O
point O O
. O O
The O O
image B-KEY O
acquisition I-KEY O
is O O
as O O
easy O O
as O O
in O O
traditional O O
image O O
mosaics O O
. O O
We O O
derive O O
an O O
efficient O O
scene B-KEY B-KEY
sampling I-KEY I-KEY
rate I-KEY I-KEY
, O O
and O O
use O O
a O O
registration B-KEY B-KEY
method I-KEY I-KEY
that O O
accommodates O O
the O O
spatially O O
varying O O
properties O O
of O O
the O O
filter O O
. O O
Using O O
the O O
data O O
acquired O O
by O O
this O O
method O O
, O O
we O O
demonstrate O O
scene B-KEY B-KEY
rendering I-KEY I-KEY
under O O
different O O
simulated B-KEY B-KEY
illumination I-KEY I-KEY
spectra I-KEY I-KEY
. O O
We O O
are O O
also O O
able O O
to O O
infer O O
information O O
about O O
the O O
scene B-KEY O
illumination I-KEY O
. O O
The O O
approach O O
was O O
tested O O
using O O
a O O
standard O O
8-bit O B-KEY
black/white O I-KEY
video O I-KEY
camera O I-KEY
and O O
a O O
fixed O O
spatially O O
varying O O
spectral O O
-LRB- O O
interference O O
-RRB- O O
filter O O

A O O
knowledge-based B-KEY B-KEY
approach I-KEY I-KEY
for O O
business B-KEY B-KEY
process I-KEY I-KEY
reengineering I-KEY I-KEY
, O O
SHAMASH B-KEY B-KEY
We O O
present O O
an O O
overview O O
of O O
SHAMASH B-KEY B-KEY
, O O
a O O
process B-KEY B-KEY
modelling I-KEY I-KEY
tool I-KEY I-KEY
for O O
business B-KEY B-KEY
process I-KEY I-KEY
reengineering I-KEY I-KEY
. O O
The O O
main O O
features O O
that O O
differentiate O O
it O O
from O O
most O O
current O O
related O O
tools O O
are O O
its O O
ability O O
to O O
define O O
and O O
use O O
organisation B-KEY B-KEY
standards I-KEY I-KEY
, O O
functional B-KEY B-KEY
structure I-KEY I-KEY
, O O
and O O
develop O O
automatic B-KEY B-KEY
model I-KEY I-KEY
simulation I-KEY I-KEY
and O O
optimisation B-KEY B-KEY
. O O
SHAMASH B-KEY B-KEY
is O O
a O O
knowledge-based B-KEY B-KEY
system I-KEY I-KEY
, O O
and O O
we O O
include O O
a O O
discussion O O
on O O
how O O
knowledge B-KEY B-KEY
acquisition I-KEY I-KEY
takes O O
place O O
. O O
Furthermore O O
, O O
we O O
introduce O O
a O O
high O B-KEY
level O I-KEY
description O I-KEY
of O O
the O O
architecture O O
, O O
the O O
conceptual B-KEY B-KEY
model I-KEY I-KEY
, O O
and O O
other O O
important O O
modules O O
of O O
the O O
system O O

Induced-shear O B-KEY
piezoelectric O I-KEY
actuators O I-KEY
for O O
rotor O B-KEY
blade O I-KEY
trailing O I-KEY
edge O I-KEY
flaps O I-KEY
Much O O
of O O
the O O
current O O
